MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,TotalBath,TotalPorchSF,HouseAge,RemodAge,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
50,50.0,8.699681400989514,1,0,4,4,3,4,6,1936,1950,0.0,3,3,3,3,1,4,6.511745329644728,1,0.0,0.0,6.511745329644728,3,1,6.630683385642372,6.342121418721152,0.0,7.1891677384203225,0,0,1,0,3,1,3,6,8,0,0,1936.0,1,1,5.484796933490655,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2009,128000,1996,1.0,0,73,59,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,82.0,9.382695764458287,1,0,3,4,3,7,5,1978,1978,5.332718793265369,3,3,4,3,1,5,6.558197802812269,1,0.0,6.342121418721152,7.148345743900068,3,1,7.379008127628304,0.0,0.0,7.379008127628304,0,0,2,0,3,1,3,7,8,1,3,1978.0,2,2,6.171700597410915,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2009,157000,2872,2.0,0,31,31,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,60.0,9.036106025364846,1,0,4,4,3,2,5,1920,1950,0.0,3,3,3,2,1,3,5.673323267171493,1,0.0,0.0,5.673323267171493,3,0,6.0844994130751715,0.0,0.0,6.0844994130751715,0,0,1,0,1,1,2,3,8,0,0,1930.0,1,1,5.5093883366279774,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2009,60000,728,1.0,0,89,59,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,61.0,9.18594521514146,1,0,3,4,3,5,5,1971,1971,0.0,3,3,3,3,1,4,6.023447592961033,2,5.662960480135946,5.529429087511423,6.85751406254539,3,1,6.85751406254539,0.0,0.0,6.85751406254539,0,0,1,0,3,1,3,5,8,0,0,1981.0,1,1,5.638354669333745,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,119500,1900,1.0,0,36,36,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,70.0,8.853808274977197,1,0,4,4,3,5,7,1960,2002,3.828641396489095,3,3,3,3,1,3,6.3784261836515865,1,0.0,6.0473721790462776,6.918695219020472,5,1,7.034387929915503,0.0,0.0,7.034387929915503,0,0,1,0,2,1,3,6,8,0,0,1960.0,2,1,5.541263545158426,3,3,2,0.0,2.833213344056216,0.0,0.0,0.0,0.0,0,1,0.0,4,2007,135000,2144,1.0,16,47,5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
20,79.0,9.09504174761272,1,0,4,4,3,6,6,1959,1959,0.0,3,3,3,3,2,5,6.486160788944089,1,0.0,0.0,6.486160788944089,5,1,7.085901464365611,0.0,0.0,7.085901464365611,0,1,1,0,3,1,3,6,8,1,2,1954.0,3,2,6.29156913955832,3,3,2,0.0,0.0,5.262690188904886,0.0,0.0,0.0,0,0,0.0,7,2006,159500,1849,1.5,192,47,47,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
160,24.0,7.6093665379542115,1,0,4,4,3,5,5,1970,1970,5.720311776607412,3,3,3,3,1,1,0.0,1,0.0,6.447305862541213,6.447305862541213,3,1,6.447305862541213,6.511745329644728,0.0,7.172424577124845,0,0,2,1,3,1,3,6,8,0,0,1970.0,1,2,6.089044875446846,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2007,106000,1932,2.5,0,37,37,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,98.0,9.413852481341165,1,0,3,4,3,8,5,1994,1995,5.8944028342648505,4,3,5,3,3,6,6.940222469119639,1,0.0,6.068425588244111,7.288927694521257,5,1,7.313886831633462,7.023758954738443,0.0,7.872073979866873,1,0,2,1,3,1,4,9,8,2,3,1994.0,2,2,6.569481420414296,3,3,2,5.231108616854587,3.4965075614664802,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,325000,4085,3.5,32,16,15,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,114.0,9.245514446983837,1,0,3,4,3,7,5,1990,1991,0.0,4,3,4,3,2,6,6.6052979209482015,1,0.0,5.153291594497779,6.814542897259958,4,1,7.274479558773871,0.0,0.0,7.274479558773871,1,0,2,0,3,1,4,6,8,1,3,1990.0,3,2,6.579251212010101,3,3,2,0.0,5.501258210544727,0.0,0.0,0.0,0.0,0,0,0.0,5,2007,179900,2352,3.0,244,17,16,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,168.0,10.05440443785299,1,0,1,4,3,7,5,2006,2006,0.0,4,3,5,4,1,1,0.0,1,0.0,6.767343125265392,6.767343125265392,5,1,6.78897174299217,7.034387929915503,0.0,7.611842399580417,0,0,2,1,3,1,4,9,8,1,4,2006.0,2,2,6.0473721790462776,3,3,2,0.0,4.61512051684126,0.0,0.0,0.0,0.0,0,0,0.0,9,2006,274725,2889,2.5,100,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
60,65.0,8.99516499031115,1,0,4,4,3,6,5,2000,2000,0.0,3,3,4,3,1,1,0.0,1,0.0,6.829793737512425,6.829793737512425,5,1,6.855408798609928,6.610696044717759,0.0,7.43307534889858,0,0,2,1,3,1,3,7,8,1,3,2000.0,2,2,6.139884552226255,3,3,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,0,0,0.0,11,2007,181000,2614,2.5,48,7,7,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,107.0,9.338117741918008,1,0,3,4,3,8,5,2004,2005,3.7612001156935624,4,3,5,3,2,6,6.946975992135418,1,0.0,6.682108597449809,7.515889085215125,5,1,7.515889085215125,0.0,0.0,7.515889085215125,1,0,2,0,3,1,4,7,8,1,4,2004.0,3,3,6.760414691083428,3,3,2,4.836281906951478,5.225746673713202,0.0,0.0,0.0,0.0,0,0,0.0,3,2009,280000,3672,3.0,185,5,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,65.0,8.987321812850125,1,0,4,4,3,6,5,1995,1996,0.0,3,3,4,3,1,6,5.393627546352362,1,0.0,6.318968113746434,6.651571873589727,4,1,6.651571873589727,6.786716950605081,0.0,7.413970290190444,1,0,2,1,3,1,3,8,8,1,3,1995.0,3,2,6.068425588244111,3,3,2,5.41610040220442,4.442651256490317,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,188000,2431,3.5,84,13,12,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,80.0,9.257319373170178,1,0,4,4,3,7,6,1976,1976,6.493753839851686,3,3,3,3,1,5,6.0014148779611505,1,0.0,5.993961427306569,6.6895992691789665,3,1,7.002155954403621,6.7650389767805414,0.0,7.583247524303362,0,0,2,1,4,1,3,8,8,1,4,1976.0,2,2,6.182084906716632,3,3,2,0.0,4.248495242049359,0.0,0.0,0.0,0.0,0,0,0.0,9,2008,205000,2767,2.5,69,32,32,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,73.0,8.867990898182093,1,0,3,4,3,5,7,1957,1957,0.0,3,3,3,3,1,6,6.5638555265321274,1,0.0,4.6913478822291435,6.705639094860003,3,1,6.705639094860003,0.0,0.0,6.705639094860003,1,0,1,0,2,1,3,5,8,0,0,1957.0,1,1,5.733341276897746,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,129900,1632,2.0,0,49,49,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,66.0,9.096499555552423,1,0,4,4,3,5,7,1953,2006,0.0,3,3,3,3,1,4,6.467698726104354,1,0.0,5.902633333401366,6.9167150203536085,4,1,6.9167150203536085,0.0,0.0,6.9167150203536085,1,0,1,0,2,1,4,6,8,0,0,1953.0,1,1,5.484796933490655,3,3,2,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0,0,0.0,5,2007,134500,2016,2.0,18,54,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,90.0,8.594339400592892,1,0,4,4,3,5,7,1954,2000,0.0,3,4,3,3,1,3,6.030685260261263,1,0.0,6.037870919922137,6.726233402358747,5,1,6.726233402358747,0.0,0.0,6.726233402358747,0,0,1,0,2,1,4,4,8,0,0,1955.0,1,1,5.7899601708972535,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,8,2006,117000,1666,1.0,0,52,6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,93.0,9.399803036921504,1,0,4,4,3,8,5,2007,2007,5.796057750765372,4,3,5,3,1,6,6.912742820493176,1,0.0,6.594413459749778,7.45876269238096,5,1,7.45876269238096,0.0,0.0,7.45876269238096,1,0,2,0,3,1,5,7,8,1,4,2007.0,2,3,6.834108738813838,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,2007,318000,3468,3.0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
80,65.0,8.955577146281511,1,0,4,4,3,8,5,2002,2002,0.0,4,3,4,3,1,6,5.869296913133774,1,0.0,4.02535169073515,6.013715156042802,5,1,6.659293919683638,6.46302945692067,0.0,7.258412150595307,1,0,2,1,3,1,4,7,8,1,3,2002.0,3,2,6.269096283706261,3,3,2,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2009,184100,1827,3.5,0,7,7,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,57.0,9.186559843310778,1,0,3,4,3,5,7,1967,2003,0.0,3,3,3,3,1,4,6.555356891810665,1,0.0,5.262690188904886,6.796823718274855,5,1,6.796823718274855,0.0,0.0,6.796823718274855,1,0,1,0,3,1,4,5,8,0,0,1967.0,2,2,6.111467339502679,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2008,130000,1788,2.0,0,41,5,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
80,85.0,9.53430615650521,1,0,4,4,3,5,6,1958,1987,0.0,3,4,3,3,1,1,0.0,1,0.0,6.280395838960195,6.280395838960195,3,1,6.92951677076365,6.364750756851911,0.0,7.379008127628304,0,1,1,0,3,1,3,6,6,0,0,1958.0,2,1,5.707110264748875,3,3,2,5.638354669333745,3.5553480614894135,0.0,0.0,0.0,0.0,0,0,0.0,12,2008,140000,2134,1.5,34,50,21,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,70.0,8.93075873555827,1,0,4,4,3,5,5,1959,1959,0.0,3,3,3,3,1,2,5.91350300563827,1,0.0,6.51025834052315,6.947937068614969,3,1,6.947937068614969,0.0,0.0,6.947937068614969,0,0,1,0,3,1,3,6,8,0,0,1959.0,2,1,5.659482215759621,3,3,2,4.948759890378168,0.0,5.53338948872752,0.0,0.0,0.0,0,2,0.0,7,2006,133700,2080,1.0,252,47,47,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
30,59.0,9.019664010799474,1,0,4,4,2,6,5,1920,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,6.920671504248683,6.920671504248683,3,1,6.920671504248683,0.0,0.0,6.920671504248683,0,0,1,0,2,1,3,6,8,1,4,1920.0,1,1,5.733341276897746,3,3,2,0.0,3.1354942159291497,4.727387818712341,0.0,0.0,0.0,0,3,0.0,5,2007,118400,2024,1.0,134,87,57,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,84.0,9.218804450388312,1,0,4,4,3,7,5,2005,2006,5.2832037287379885,4,3,4,3,3,6,3.2188758248682006,1,0.0,7.332369205929062,7.347943823148687,5,1,7.347943823148687,0.0,0.0,7.347943823148687,0,0,2,0,3,1,4,7,8,0,0,2005.0,2,3,6.663132695990803,3,3,2,4.976733742420574,3.044522437723423,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,212900,3104,2.0,20,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
